submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
2785,24,NA,35,Graduated High-school,173050,1711326677230,1711326504180,female,art-painting,"itemQuestion,competitor,sameCategory,otherCategory",100,English,24,40939,44,art,itemQuestion,3,filler
2785,24,NA,20,Graduated High-school,173050,1711326677230,1711326504180,female,books-fantasy,"competitor,otherCategory,itemQuestion,sameCategory",14,English,100,13305,16,books,otherCategory,4,main
2785,24,NA,100,Graduated High-school,173050,1711326677230,1711326504180,female,bookingAgency-highClassAccommodation,"competitor,itemQuestion,otherCategory,sameCategory",63,English,61,16253,57,bookingAgency,competitor,5,main
2778,26,NA,2,Graduated College,128432,1711326459473,1711326331041,female,kidsActivities-sports,"itemQuestion,otherCategory,competitor,sameCategory",9,English,100,22379,7,kidsActivities,otherCategory,1,main
2778,26,NA,73,Graduated College,128432,1711326459473,1711326331041,female,airport-usa,"itemQuestion,competitor,sameCategory,otherCategory",100,English,5,29839,35,airport,itemQuestion,2,filler
2778,26,NA,67,Graduated College,128432,1711326459473,1711326331041,female,cafe-pizza,"otherCategory,sameCategory,competitor,itemQuestion",38,English,2,14236,100,cafe,sameCategory,3,main
2778,26,NA,53,Graduated College,128432,1711326459473,1711326331041,female,gym-boxing,"competitor,itemQuestion,sameCategory,otherCategory",100,English,3,17557,41,gymActivities,itemQuestion,4,main
2778,26,NA,100,Graduated College,128432,1711326459473,1711326331041,female,waterSport-muscle,"sameCategory,competitor,itemQuestion,otherCategory",78,English,0,14236,44,waterSport,competitor,5,main
2782,27,NA,27,Higher degree,114803,1711326619934,1711326505131,female,music-softrock,"itemQuestion,competitor,sameCategory,otherCategory",100,english,55,23007,10,music,itemQuestion,1,filler
2782,27,NA,83,Higher degree,114803,1711326619934,1711326505131,female,cafe-pie,"otherCategory,sameCategory,competitor,itemQuestion",100,english,42,18162,73,cafe,itemQuestion,2,main
2782,27,NA,31,Higher degree,114803,1711326619934,1711326505131,female,bar-whiteWine,"itemQuestion,otherCategory,competitor,sameCategory",25,english,100,9363,32,bar,otherCategory,3,main
2782,27,NA,100,Higher degree,114803,1711326619934,1711326505131,female,bookingAgency-lowClassAccommodation,"otherCategory,competitor,itemQuestion,sameCategory",38,english,69,19877,88,bookingAgency,competitor,4,main
2782,27,NA,71,Higher degree,114803,1711326619934,1711326505131,female,petAdoption-dogs,"otherCategory,competitor,sameCategory,itemQuestion",71,english,40,13406,100,petAdoption,sameCategory,5,main
2836,67,NA,98,Graduated High-school,123005,1711970539286,1711970416281,female,dutyFree-smokes,"itemQuestion,competitor,otherCategory,sameCategory",7,English,26,20446,26,dutyFree,competitor,1,main
2836,67,NA,79,Graduated High-school,123005,1711970539286,1711970416281,female,airport-europe-UPDATED,"sameCategory,otherCategory,itemQuestion,competitor",100,English,71,24442,0,airport,itemQuestion,2,filler
2836,67,NA,12,Graduated High-school,123005,1711970539286,1711970416281,female,kidsActivities-crafts,"otherCategory,sameCategory,competitor,itemQuestion",37,English,99,23387,0,kidsActivities,otherCategory,3,main
2836,67,NA,1,Graduated High-school,123005,1711970539286,1711970416281,female,gym-yoga,"competitor,sameCategory,itemQuestion,otherCategory",0,English,93,10366,98,gymActivities,sameCategory,4,main
2836,67,NA,85,Graduated High-school,123005,1711970539286,1711970416281,female,zoo-xl,"sameCategory,itemQuestion,competitor,otherCategory",99,English,6,10890,60,zoo,itemQuestion,5,main
2870,62,"thank you for participation, very interesting I thought",100,Graduated High-school,233116,1711967075953,1711966842837,female,electronics-console,"itemQuestion,otherCategory,competitor,sameCategory",100,English,0,27032,100,electronics,sameCategory,1,main
2870,62,"thank you for participation, very interesting I thought",100,Graduated High-school,233116,1711967075953,1711966842837,female,art-painting,"itemQuestion,sameCategory,competitor,otherCategory",100,English,100,23899,100,art,itemQuestion,2,filler
2870,62,"thank you for participation, very interesting I thought",0,Graduated High-school,233116,1711967075953,1711966842837,female,interior-deco,"otherCategory,itemQuestion,sameCategory,competitor",0,English,100,25365,0,interior,otherCategory,3,main
2870,62,"thank you for participation, very interesting I thought",100,Graduated High-school,233116,1711967075953,1711966842837,female,touristInfo-clubbing,"otherCategory,sameCategory,competitor,itemQuestion",100,English,0,31043,100,touristInfo,itemQuestion,4,main
2870,62,"thank you for participation, very interesting I thought",100,Graduated High-school,233116,1711967075953,1711966842837,female,bar-tea,"competitor,itemQuestion,otherCategory,sameCategory",0,English,100,17338,0,bar,competitor,5,main
2878,44,NA,100,Graduated College,74338,1711973306547,1711973232209,male,electronics-laptop,"otherCategory,competitor,sameCategory,itemQuestion",99,English,37,11798,22,electronics,competitor,1,main
2878,44,NA,71,Graduated College,74338,1711973306547,1711973232209,male,bookingAgency-lowClassAccommodation,"competitor,otherCategory,sameCategory,itemQuestion",46,English,100,14770,99,bookingAgency,sameCategory,2,main
2878,44,NA,28,Graduated College,74338,1711973306547,1711973232209,male,books-romance,"otherCategory,competitor,itemQuestion,sameCategory",21,English,100,9893,23,books,otherCategory,3,main
2878,44,NA,96,Graduated College,74338,1711973306547,1711973232209,male,jobCenter-engineer,"itemQuestion,otherCategory,sameCategory,competitor",100,English,56,10948,99,jobCenter,itemQuestion,4,filler
2878,44,NA,73,Graduated College,74338,1711973306547,1711973232209,male,cafe-pie,"sameCategory,otherCategory,itemQuestion,competitor",100,English,26,12628,67,cafe,itemQuestion,5,main
2882,35,NA,37,Graduated High-school,57602,1711973322792,1711973265190,male,bar-tea,"competitor,otherCategory,itemQuestion,sameCategory",20,English,39,12921,91,bar,sameCategory,1,main
2882,35,NA,31,Graduated High-school,57602,1711973322792,1711973265190,male,zoo-reptiles,"otherCategory,competitor,itemQuestion,sameCategory",89,English,65,9813,67,zoo,itemQuestion,2,main
2882,35,NA,62,Graduated High-school,57602,1711973322792,1711973265190,male,interior-deco,"itemQuestion,competitor,sameCategory,otherCategory",47,English,76,6280,73,interior,otherCategory,3,main
2882,35,NA,83,Graduated High-school,57602,1711973322792,1711973265190,male,books-fantasy,"otherCategory,itemQuestion,competitor,sameCategory",64,English,62,9344,37,books,competitor,4,main
2882,35,NA,92,Graduated High-school,57602,1711973322792,1711973265190,male,carRental-fun,"itemQuestion,competitor,sameCategory,otherCategory",87,English,52,5930,92,carRental,itemQuestion,5,filler
2885,19,N/A,23,Graduated High-school,69544,1711973331705,1711973262161,male,airport-usa,"competitor,otherCategory,itemQuestion,sameCategory",100,English,0,10347,0,airport,itemQuestion,1,filler
2885,19,N/A,0,Graduated High-school,69544,1711973331705,1711973262161,male,petAdoption-hamster,"sameCategory,otherCategory,competitor,itemQuestion",0,English,100,7523,0,petAdoption,otherCategory,2,main
2885,19,N/A,100,Graduated High-school,69544,1711973331705,1711973262161,male,bookingAgency-highClassAccommodation,"sameCategory,itemQuestion,otherCategory,competitor",65,English,0,15263,55,bookingAgency,competitor,3,main
2885,19,N/A,32,Graduated High-school,69544,1711973331705,1711973262161,male,bar-tea,"itemQuestion,otherCategory,sameCategory,competitor",33,English,58,9595,100,bar,sameCategory,4,main
2885,19,N/A,82,Graduated High-school,69544,1711973331705,1711973262161,male,books-fantasy,"sameCategory,itemQuestion,competitor,otherCategory",100,English,21,10842,57,books,itemQuestion,5,main
2779,36,NA,76,Graduated College,155198,1711326479892,1711326324694,male,airport-europe-UPDATED,"sameCategory,itemQuestion,otherCategory,competitor",93,NA,11,63525,23,airport,itemQuestion,1,filler
2779,36,NA,55,Graduated College,155198,1711326479892,1711326324694,male,petAdoption-dogs,"otherCategory,competitor,itemQuestion,sameCategory",92,NA,14,10202,36,petAdoption,itemQuestion,2,main
2779,36,NA,45,Graduated College,155198,1711326479892,1711326324694,male,cafe-pie,"otherCategory,itemQuestion,sameCategory,competitor",42,NA,33,7753,47,cafe,sameCategory,3,main
2779,36,NA,97,Graduated College,155198,1711326479892,1711326324694,male,touristInfo-childTheatre,"itemQuestion,otherCategory,sameCategory,competitor",64,NA,33,14000,45,touristInfo,competitor,4,main
2779,36,NA,18,Graduated College,155198,1711326479892,1711326324694,male,dutyFree-smokes,"otherCategory,itemQuestion,sameCategory,competitor",1,NA,100,7366,17,dutyFree,otherCategory,5,main
2780,24,NA,5,Graduated High-school,75572,1711326571555,1711326495983,male,gym-boxing,"sameCategory,itemQuestion,otherCategory,competitor",3,NA,100,16437,4,gymActivities,otherCategory,1,main
2780,24,NA,8,Graduated High-school,75572,1711326571555,1711326495983,male,touristInfo-clubbing,"sameCategory,competitor,otherCategory,itemQuestion",5,NA,7,11209,100,touristInfo,sameCategory,2,main
2780,24,NA,84,Graduated High-school,75572,1711326571555,1711326495983,male,books-fantasy,"itemQuestion,otherCategory,competitor,sameCategory",77,NA,4,8737,51,books,competitor,3,main
2780,24,NA,22,Graduated High-school,75572,1711326571555,1711326495983,male,waterSport-muscle,"otherCategory,itemQuestion,competitor,sameCategory",100,NA,10,13976,18,waterSport,itemQuestion,4,main
2780,24,NA,100,Graduated High-school,75572,1711326571555,1711326495983,male,art-painting,"otherCategory,itemQuestion,competitor,sameCategory",100,NA,92,12163,100,art,itemQuestion,5,filler
2838,80,NA,7,Graduated High-school,103337,1711966943019,1711966839682,female,interior-deco,"otherCategory,sameCategory,itemQuestion,competitor",5,English,93,16337,0,interior,otherCategory,1,main
2838,80,NA,96,Graduated High-school,103337,1711966943019,1711966839682,female,petAdoption-hamster,"sameCategory,competitor,itemQuestion,otherCategory",35,English,24,14440,4,petAdoption,competitor,2,main
2838,80,NA,40,Graduated High-school,103337,1711966943019,1711966839682,female,jobCenter-office,"itemQuestion,otherCategory,sameCategory,competitor",92,English,5,19719,44,jobCenter,itemQuestion,3,filler
2838,80,NA,37,Graduated High-school,103337,1711966943019,1711966839682,female,dutyFree-sweets,"sameCategory,itemQuestion,competitor,otherCategory",96,English,0,14534,7,dutyFree,itemQuestion,4,main
2838,80,NA,10,Graduated High-school,103337,1711966943019,1711966839682,female,bar-tea,"sameCategory,itemQuestion,otherCategory,competitor",1,English,11,12679,95,bar,sameCategory,5,main
2857,45,NA,32,Graduated High-school,259655,1711967006651,1711966746996,male,cafe-pie,"itemQuestion,sameCategory,competitor,otherCategory",30,English,11,41980,100,cafe,sameCategory,1,main
2857,45,NA,84,Graduated High-school,259655,1711967006651,1711966746996,male,bookingAgency-lowClassAccommodation,"itemQuestion,sameCategory,competitor,otherCategory",8,English,100,39225,49,bookingAgency,competitor,2,main
2857,45,NA,51,Graduated High-school,259655,1711967006651,1711966746996,male,jobCenter-engineer,"competitor,sameCategory,itemQuestion,otherCategory",95,English,9,33443,49,jobCenter,itemQuestion,3,filler
2857,45,NA,50,Graduated High-school,259655,1711967006651,1711966746996,male,waterSport-motor,"sameCategory,otherCategory,competitor,itemQuestion",97,English,16,29806,5,waterSport,itemQuestion,4,main
2857,45,NA,33,Graduated High-school,259655,1711967006651,1711966746996,male,friendsActivities-boardGames,"itemQuestion,competitor,sameCategory,otherCategory",32,English,99,19687,30,friendsActivities,otherCategory,5,main
2872,32,NA,100,Higher degree,312440,1711967138052,1711966825612,male,books-romance,"itemQuestion,sameCategory,otherCategory,competitor",96,English,7,215892,0,books,competitor,1,main
2872,32,NA,72,Higher degree,312440,1711967138052,1711966825612,male,bar-whiteWine,"competitor,itemQuestion,otherCategory,sameCategory",99,English,0,13108,7,bar,itemQuestion,2,main
2872,32,NA,37,Higher degree,312440,1711967138052,1711966825612,male,electronics-laptop,"sameCategory,itemQuestion,otherCategory,competitor",47,English,24,19036,98,electronics,sameCategory,3,main
2872,32,NA,8,Higher degree,312440,1711967138052,1711966825612,male,friendsActivities-boardGames,"otherCategory,sameCategory,itemQuestion,competitor",6,English,99,12516,7,friendsActivities,otherCategory,4,main
2872,32,NA,73,Higher degree,312440,1711967138052,1711966825612,male,carRental-moving,"competitor,itemQuestion,sameCategory,otherCategory",100,English,4,17873,52,carRental,itemQuestion,5,filler
2781,30,NA,59,Higher degree,54827,1711326595516,1711326540689,male,petAdoption-dogs,"competitor,sameCategory,otherCategory,itemQuestion",41,English,60,10195,84,petAdoption,sameCategory,1,main
2781,30,NA,59,Higher degree,54827,1711326595516,1711326540689,male,zoo-xl,"itemQuestion,sameCategory,otherCategory,competitor",65,English,67,5606,38,zoo,otherCategory,2,main
2781,30,NA,42,Higher degree,54827,1711326595516,1711326540689,male,carRental-moving,"itemQuestion,competitor,sameCategory,otherCategory",67,English,67,4379,69,carRental,itemQuestion,3,filler
2781,30,NA,66,Higher degree,54827,1711326595516,1711326540689,male,clothing-clothes,"competitor,sameCategory,itemQuestion,otherCategory",65,English,58,5642,41,clothing,itemQuestion,4,main
2781,30,NA,59,Higher degree,54827,1711326595516,1711326540689,male,waterSport-motor,"competitor,sameCategory,itemQuestion,otherCategory",60,English,70,6277,38,waterSport,competitor,5,main
2840,26,NA,25,Higher degree,154595,1711966946994,1711966792399,male,cafe-pie,"itemQuestion,otherCategory,sameCategory,competitor",70,"English, German",73,21653,100,cafe,sameCategory,1,main
2840,26,NA,31,Higher degree,154595,1711966946994,1711966792399,male,bar-whiteWine,"itemQuestion,sameCategory,otherCategory,competitor",72,"English, German",74,16792,35,bar,competitor,2,main
2840,26,NA,34,Higher degree,154595,1711966946994,1711966792399,male,kidsActivities-crafts,"itemQuestion,sameCategory,competitor,otherCategory",30,"English, German",75,10657,64,kidsActivities,itemQuestion,3,main
2840,26,NA,68,Higher degree,154595,1711966946994,1711966792399,male,gym-yoga,"itemQuestion,sameCategory,competitor,otherCategory",83,"English, German",79,17298,24,gymActivities,otherCategory,4,main
2840,26,NA,31,Higher degree,154595,1711966946994,1711966792399,male,art-drawing,"otherCategory,itemQuestion,competitor,sameCategory",69,"English, German",92,23216,94,art,itemQuestion,5,filler
2854,64,NA,99,Graduated High-school,237167,1711966989209,1711966752042,female,bookingAgency-lowClassAccommodation,"sameCategory,itemQuestion,competitor,otherCategory",1,english,99,27151,77,bookingAgency,competitor,1,main
2854,64,NA,0,Graduated High-school,237167,1711966989209,1711966752042,female,touristInfo-childTheatre,"competitor,sameCategory,otherCategory,itemQuestion",1,english,99,33606,1,touristInfo,otherCategory,2,main
2854,64,NA,0,Graduated High-school,237167,1711966989209,1711966752042,female,dutyFree-smokes,"itemQuestion,otherCategory,competitor,sameCategory",0,english,0,20591,99,dutyFree,sameCategory,3,main
2854,64,NA,12,Graduated High-school,237167,1711966989209,1711966752042,female,music-softrock,"itemQuestion,sameCategory,competitor,otherCategory",99,english,0,44822,21,music,itemQuestion,4,filler
2854,64,NA,0,Graduated High-school,237167,1711966989209,1711966752042,female,friendsActivities-boardGames,"itemQuestion,otherCategory,competitor,sameCategory",100,english,0,15538,22,friendsActivities,itemQuestion,5,main
2860,43,NA,1,Graduated High-school,276199,1711967024360,1711966748161,female,bar-tea,"itemQuestion,otherCategory,sameCategory,competitor",34,english,1,21609,100,bar,sameCategory,1,main
2860,43,NA,69,Graduated High-school,276199,1711967024360,1711966748161,female,petAdoption-hamster,"itemQuestion,competitor,otherCategory,sameCategory",100,english,1,11703,4,petAdoption,itemQuestion,2,main
