submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,mostSimilar,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
3899,77,NA,90,Graduated High-school,243494,1718441741229,1718441497735,female,candy-halloween,"sameCategory,mostSimilar,itemQuestion,competitor,otherCategory",94,English,77,38,47051,70,candy,itemQuestion,4,main
3899,77,NA,82,Graduated High-school,243494,1718441741229,1718441497735,female,box-muffins,"otherCategory,itemQuestion,sameCategory,competitor,mostSimilar",97,English,86,71,26341,64,box,itemQuestion,5,main
3910,23,NA,17,Graduated College,353337,1718441861387,1718441508050,female,bottle-water,"otherCategory,mostSimilar,competitor,sameCategory,itemQuestion",97,Yoruba,14,1,42795,2,bottle,itemQuestion,1,main
3910,23,NA,72,Graduated College,353337,1718441861387,1718441508050,female,box-bbq,"mostSimilar,competitor,sameCategory,otherCategory,itemQuestion",89,Yoruba,4,5,29976,16,box,itemQuestion,2,main
3910,23,NA,100,Graduated College,353337,1718441861387,1718441508050,female,music-hardrock,"otherCategory,sameCategory,mostSimilar,competitor,itemQuestion",100,Yoruba,100,100,35515,100,music,itemQuestion,3,filler
3910,23,NA,62,Graduated College,353337,1718441861387,1718441508050,female,pot-jam,"sameCategory,competitor,mostSimilar,itemQuestion,otherCategory",75,Yoruba,68,6,63472,22,pot,itemQuestion,4,main
3910,23,NA,64,Graduated College,353337,1718441861387,1718441508050,female,umbrella-rain,"otherCategory,competitor,mostSimilar,itemQuestion,sameCategory",98,Yoruba,2,1,24880,1,umbrella,itemQuestion,5,main
3912,33,NA,18,Higher degree,405687,1718441917154,1718441511467,male,box-bbq,"otherCategory,mostSimilar,sameCategory,itemQuestion,competitor",63,English,72,14,82707,41,box,itemQuestion,1,main
3912,33,NA,74,Higher degree,405687,1718441917154,1718441511467,male,handkerchief-sauce,"competitor,otherCategory,sameCategory,mostSimilar,itemQuestion",54,English,26,2,64029,6,handkerchief,itemQuestion,2,main
3912,33,NA,19,Higher degree,405687,1718441917154,1718441511467,male,candy-dessert,"competitor,sameCategory,otherCategory,itemQuestion,mostSimilar",34,English,36,45,42346,24,candy,itemQuestion,3,main
3912,33,NA,13,Higher degree,405687,1718441917154,1718441511467,male,bottle-water,"competitor,mostSimilar,otherCategory,itemQuestion,sameCategory",12,English,16,4,51591,78,bottle,itemQuestion,4,main
3912,33,NA,17,Higher degree,405687,1718441917154,1718441511467,male,jobCenter-office,"otherCategory,sameCategory,mostSimilar,itemQuestion,competitor",95,English,21,3,54037,29,jobCenter,itemQuestion,5,filler
3913,44,NA,82,Higher degree,474058,1718441983368,1718441509310,male,bottle-plants,"sameCategory,competitor,otherCategory,mostSimilar,itemQuestion",93,English,57,6,133671,72,bottle,itemQuestion,1,main
3913,44,NA,79,Higher degree,474058,1718441983368,1718441509310,male,sugar-coffee,"sameCategory,otherCategory,mostSimilar,itemQuestion,competitor",96,English,73,5,71444,63,sugar,itemQuestion,2,main
3913,44,NA,68,Higher degree,474058,1718441983368,1718441509310,male,candy-halloween,"itemQuestion,otherCategory,mostSimilar,sameCategory,competitor",98,English,61,36,42784,58,candy,itemQuestion,3,main
3913,44,NA,69,Higher degree,474058,1718441983368,1718441509310,male,box-muffins,"mostSimilar,sameCategory,itemQuestion,competitor,otherCategory",97,English,73,29,73800,29,box,itemQuestion,4,main
3913,44,NA,100,Higher degree,474058,1718441983368,1718441509310,male,music-softrock,"sameCategory,competitor,otherCategory,mostSimilar,itemQuestion",100,English,100,100,32816,100,music,itemQuestion,5,filler
3914,53,A  good interesting study,1,Graduated High-school,498595,1718441991941,1718441493346,female,pot-garden,"competitor,itemQuestion,mostSimilar,sameCategory,otherCategory",99,English,0,1,116740,1,pot,itemQuestion,1,main
3914,53,A  good interesting study,99,Graduated High-school,498595,1718441991941,1718441493346,female,art-drawing,"sameCategory,itemQuestion,mostSimilar,otherCategory,competitor",99,English,99,99,58336,99,art,itemQuestion,2,filler
3914,53,A  good interesting study,100,Graduated High-school,498595,1718441991941,1718441493346,female,towel-hair,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",99,English,93,94,64896,96,towel,itemQuestion,3,main
3914,53,A  good interesting study,88,Graduated High-school,498595,1718441991941,1718441493346,female,handkerchief-injury,"itemQuestion,otherCategory,competitor,sameCategory,mostSimilar",99,English,98,61,43987,95,handkerchief,itemQuestion,4,main
3914,53,A  good interesting study,99,Graduated High-school,498595,1718441991941,1718441493346,female,bottle-plants,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",99,English,82,0,45227,87,bottle,itemQuestion,5,main
3915,31,NA,94,Higher degree,184354,1718441999305,1718441814951,male,handkerchief-sauce,"competitor,sameCategory,otherCategory,itemQuestion,mostSimilar",100,English,100,0,36840,5,handkerchief,itemQuestion,1,main
3915,31,NA,0,Higher degree,184354,1718441999305,1718441814951,male,bottle-water,"otherCategory,competitor,itemQuestion,mostSimilar,sameCategory",100,English,0,2,30108,0,bottle,itemQuestion,2,main
3915,31,NA,100,Higher degree,184354,1718441999305,1718441814951,male,candy-dessert,"mostSimilar,itemQuestion,sameCategory,competitor,otherCategory",100,English,0,0,23849,100,candy,itemQuestion,3,main
3915,31,NA,100,Higher degree,184354,1718441999305,1718441814951,male,box-bbq,"mostSimilar,itemQuestion,otherCategory,competitor,sameCategory",100,English,100,100,20567,0,box,itemQuestion,4,main
3915,31,NA,0,Higher degree,184354,1718441999305,1718441814951,male,carRental-fun,"itemQuestion,otherCategory,competitor,mostSimilar,sameCategory",100,English,0,99,27231,0,carRental,itemQuestion,5,filler
3916,22,NA,100,Graduated High-school,510422,1718442018317,1718441507895,female,music-softrock,"sameCategory,mostSimilar,itemQuestion,otherCategory,competitor",100,English and Igbo,100,100,36607,100,music,itemQuestion,1,filler
3916,22,NA,68,Graduated High-school,510422,1718442018317,1718441507895,female,box-muffins,"otherCategory,sameCategory,competitor,mostSimilar,itemQuestion",99,English and Igbo,57,41,52441,24,box,itemQuestion,2,main
3916,22,NA,0,Graduated High-school,510422,1718442018317,1718441507895,female,towel-hair,"mostSimilar,sameCategory,otherCategory,itemQuestion,competitor",99,English and Igbo,76,53,63228,78,towel,itemQuestion,3,main
3916,22,NA,99,Graduated High-school,510422,1718442018317,1718441507895,female,bottle-plants,"sameCategory,otherCategory,mostSimilar,competitor,itemQuestion",100,English and Igbo,36,1,28849,53,bottle,itemQuestion,4,main
3916,22,NA,14,Graduated High-school,510422,1718442018317,1718441507895,female,postit-board,"sameCategory,competitor,otherCategory,itemQuestion,mostSimilar",99,English and Igbo,19,0,100224,81,postit,itemQuestion,5,main
3917,29,NA,7,Graduated High-school,156556,1718442050205,1718441893649,male,candy-halloween,"otherCategory,mostSimilar,sameCategory,competitor,itemQuestion",100,English,68,13,34861,19,candy,itemQuestion,1,main
3917,29,NA,65,Graduated High-school,156556,1718442050205,1718441893649,male,box-muffins,"otherCategory,competitor,mostSimilar,sameCategory,itemQuestion",100,English,78,16,22125,6,box,itemQuestion,2,main
3917,29,NA,66,Graduated High-school,156556,1718442050205,1718441893649,male,blanket-sleepover,"competitor,itemQuestion,otherCategory,sameCategory,mostSimilar",100,English,0,17,16028,1,blanket,itemQuestion,3,main
3917,29,NA,0,Graduated High-school,156556,1718442050205,1718441893649,male,airport-europe-UPDATED,"otherCategory,competitor,sameCategory,itemQuestion,mostSimilar",0,English,0,0,11904,0,airport,itemQuestion,4,filler
3917,29,NA,75,Graduated High-school,156556,1718442050205,1718441893649,male,sweatpants-sleepover,"mostSimilar,otherCategory,competitor,sameCategory,itemQuestion",100,English,37,7,13760,42,sweatpants,itemQuestion,5,main
3918,35,NA,89,Higher degree,271572,1718442061433,1718441789861,male,towel-clothes,"sameCategory,competitor,otherCategory,itemQuestion,mostSimilar",99,english,64,22,65613,74,towel,itemQuestion,1,main
3918,35,NA,0,Higher degree,271572,1718442061433,1718441789861,male,jobCenter-office,"itemQuestion,otherCategory,competitor,sameCategory,mostSimilar",0,english,0,0,36570,0,jobCenter,itemQuestion,2,filler
3918,35,NA,68,Higher degree,271572,1718442061433,1718441789861,male,candy-dessert,"mostSimilar,otherCategory,sameCategory,itemQuestion,competitor",100,english,76,32,21953,34,candy,itemQuestion,3,main
3918,35,NA,62,Higher degree,271572,1718442061433,1718441789861,male,pot-jam,"competitor,otherCategory,sameCategory,itemQuestion,mostSimilar",100,english,80,38,22302,33,pot,itemQuestion,4,main
3918,35,NA,69,Higher degree,271572,1718442061433,1718441789861,male,sweatpants-spill,"sameCategory,mostSimilar,otherCategory,competitor,itemQuestion",100,english,26,73,25832,74,sweatpants,itemQuestion,5,main
3919,28,NA,89,Graduated High-school,240506,1718442076409,1718441835903,female,broom-renovation,"itemQuestion,mostSimilar,competitor,otherCategory,sameCategory",100,English,79,0,33969,0,broom,itemQuestion,1,main
3919,28,NA,82,Graduated High-school,240506,1718442076409,1718441835903,female,umbrella-summer,"itemQuestion,competitor,otherCategory,sameCategory,mostSimilar",100,English,0,50,28069,21,umbrella,itemQuestion,2,main
3919,28,NA,0,Graduated High-school,240506,1718442076409,1718441835903,female,airport-europe-UPDATED,"otherCategory,itemQuestion,competitor,sameCategory,mostSimilar",100,English,0,0,44763,0,airport,itemQuestion,3,filler
3919,28,NA,53,Graduated High-school,240506,1718442076409,1718441835903,female,sugar-coffee,"sameCategory,itemQuestion,otherCategory,competitor,mostSimilar",100,English,87,0,35318,49,sugar,itemQuestion,4,main
3919,28,NA,72,Graduated High-school,240506,1718442076409,1718441835903,female,box-muffins,"itemQuestion,mostSimilar,sameCategory,competitor,otherCategory",100,English,73,0,22311,71,box,itemQuestion,5,main
3920,31,NA,26,Higher degree,181536,1718442158124,1718441976588,male,jobCenter-office,"otherCategory,competitor,mostSimilar,sameCategory,itemQuestion",100,English,33,0,28742,50,jobCenter,itemQuestion,1,filler
3920,31,NA,70,Higher degree,181536,1718442158124,1718441976588,male,pot-jam,"mostSimilar,otherCategory,itemQuestion,sameCategory,competitor",100,English,50,39,16897,0,pot,itemQuestion,2,main
3920,31,NA,29,Higher degree,181536,1718442158124,1718441976588,male,broom-snow,"competitor,sameCategory,mostSimilar,itemQuestion,otherCategory",100,English,60,0,22471,70,broom,itemQuestion,3,main
3920,31,NA,0,Higher degree,181536,1718442158124,1718441976588,male,blanket-transportation,"mostSimilar,competitor,itemQuestion,sameCategory,otherCategory",100,English,34,27,13048,55,blanket,itemQuestion,4,main
3920,31,NA,59,Higher degree,181536,1718442158124,1718441976588,male,handkerchief-sauce,"sameCategory,itemQuestion,mostSimilar,otherCategory,competitor",100,English,69,0,12984,37,handkerchief,itemQuestion,5,main
3921,30,The study was engaging.,0,Higher degree,705347,1718442285533,1718441580186,male,postit-reading,"sameCategory,competitor,mostSimilar,itemQuestion,otherCategory",100,English,14,76,220859,93,postit,itemQuestion,1,main
3921,30,The study was engaging.,42,Higher degree,705347,1718442285533,1718441580186,male,sugar-baking,"otherCategory,mostSimilar,itemQuestion,sameCategory,competitor",100,English,83,0,80096,83,sugar,itemQuestion,2,main
3921,30,The study was engaging.,90,Higher degree,705347,1718442285533,1718441580186,male,handkerchief-sauce,"itemQuestion,mostSimilar,otherCategory,competitor,sameCategory",100,English,84,0,84852,6,handkerchief,itemQuestion,3,main
3921,30,The study was engaging.,100,Higher degree,705347,1718442285533,1718441580186,male,music-hardrock,"sameCategory,otherCategory,itemQuestion,competitor,mostSimilar",100,English,100,100,88397,100,music,itemQuestion,4,filler
3921,30,The study was engaging.,95,Higher degree,705347,1718442285533,1718441580186,male,broom-snow,"sameCategory,itemQuestion,mostSimilar,otherCategory,competitor",100,English,68,0,43709,4,broom,itemQuestion,5,main
3922,34,NA,99,Graduated High-school,113374,1718442376494,1718442263120,female,bottle-plants,"otherCategory,competitor,mostSimilar,sameCategory,itemQuestion",99,english,99,8,19997,99,bottle,itemQuestion,1,main
3922,34,NA,72,Graduated High-school,113374,1718442376494,1718442263120,female,art-drawing,"competitor,itemQuestion,mostSimilar,sameCategory,otherCategory",98,english,73,73,19883,73,art,itemQuestion,2,filler
3922,34,NA,99,Graduated High-school,113374,1718442376494,1718442263120,female,towel-hair,"itemQuestion,otherCategory,sameCategory,competitor,mostSimilar",99,english,28,100,21739,72,towel,itemQuestion,3,main
3922,34,NA,74,Graduated High-school,113374,1718442376494,1718442263120,female,umbrella-summer,"otherCategory,mostSimilar,itemQuestion,sameCategory,competitor",100,english,34,37,17988,70,umbrella,itemQuestion,4,main
3922,34,NA,100,Graduated High-school,113374,1718442376494,1718442263120,female,sweatpants-sleepover,"sameCategory,itemQuestion,otherCategory,competitor,mostSimilar",99,english,98,21,17153,99,sweatpants,itemQuestion,5,main
